Progress,Duration (in seconds),Finished,TA_ID,S1,S2,S3,S4,S5,S6,S7,Eng,I1,I2,I3,I4,I5,I6,I7,inst,C1,C2,C3,C4,C5,course,St_Year,St_Gender,Gender_3_TEXT,St_Race,Race_9_TEXT,Race_7_TEXT,Int'l,first_gen
100,275,1,12,4,4,5,4,6,4,6,4.714285714,6,5,5,4,2,6,6,4.857142857,3,4,3,5,4,3.8,1,0,,8,,,0,1
100,488,1,6,4,3,4,5,3,4,5,4,6,5,5,5,5,6,5,5.285714286,3,5,3,4,4,3.8,4,0,,8,,,0,2
100,378,1,83,4,6,5,3,3,1,5,3.857142857,6,6,6,6,5,5,5,5.571428571,4,3,3,4,5,3.8,1,0,,8,,,0,2
100,301,1,47,5,4,5,5,5,3,3,4.285714286,6,4,4,4,,3,5,4.333333333,6,2,2,4,4,3.6,2,0,,8,,,0,2
100,237,1,83,4,4,3,4,2,5,2,3.428571429,6,5,4,4,5,5,4,4.714285714,4,2,3,4,5,3.6,1,0,,8,,,0,1
100,413,1,45,6,4,4,5,6,6,5,5.142857143,6,5,,5,2,5,6,4.833333333,6,1,4,4,3,3.6,1,0,,8,,,0,1
100,235,1,73,6,5,4,5,4,5,5,4.857142857,5,4,3,4,2,5,5,4,4,1,4,4,4,3.4,1,0,,8,,,0,2
100,267,1,74,4,5,3,4,3,4,4,3.857142857,6,6,6,6,6,6,6,6,3,4,3,4,3,3.4,2,0,,8,,,0,1
100,259,1,74,5,6,5,4,4,5,6,5,6,6,6,6,6,6,6,6,2,3,3,3,3,2.8,2,0,,8,,,0,2
100,333,1,70,3,2,4,4,2,4,4,3.285714286,3,2,2,2,2,2,2,2.142857143,5,2,2,2,2,2.6,5,0,,8,,,0,1
100,302,1,38,5,4,4,3,2,4,5,3.857142857,6,5,4,4,3,4,5,4.428571429,3,2,2,2,3,2.4,1,0,,8,,,0,1
100,243,1,83,2,3,2,5,4,3,3,3.142857143,6,4,3,4,2,5,4,4,2,1,2,3,3,2.2,1,0,,8,,,0,2
100,151,1,55,5,5,2,5,5,5,5,4.571428571,2,2,2,2,1,2,5,2.285714286,3,1,1,2,2,1.8,1,0,,8,,,0,2
100,351,1,70,5,4,3,3,3,4,4,3.714285714,5,2,1,1,,1,1,1.833333333,1,1,1,4,1,1.6,2,0,,8,,,0,2
100,246,1,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,8,,,0,2
100,723,1,73,5,5,5,5,4,4,4,4.571428571,4,2,2,2,2,2,2,2.285714286,,,,,,,2,0,,9,"HIspanic, Asian",,0,2
100,264,1,45,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5.142857143,5,6,5,5,5,5.2,1,0,,9,Hispanic/African American,,0,1
100,309,1,58,5,5,5,6,4,5,6,5.142857143,5,5,5,5,,5,5,5,5,5,5,5,5,5,1,0,,9,"Russian, Indian",,0,2
100,3958,1,71,5,5,5,6,5,5,4,5,5,5,4,5,5,5,6,5,5,4,5,5,5,4.8,1,0,,9,"White, black, native",,1,2
100,391,1,15,4,6,4,5,5,5,5,4.857142857,5,5,5,4,4,4,5,4.571428571,5,5,4,,,4.666666667,1,0,,9,"White, Hispanic",,0,2
100,404,1,61,2,1,4,5,2,4,5,3.285714286,6,4,4,5,4,,4,4.5,4,5,4,3,5,4.2,2,0,,9,Black and White,,0,2
100,255,1,47,4,4,4,5,5,5,5,4.571428571,6,5,5,5,4,4,5,4.857142857,4,5,3,5,4,4.2,2,0,,9,asian and white,,0,2
100,229,1,29,5,5,5,5,4,5,5,4.857142857,5,4,4,5,5,5,5,4.714285714,4,5,2,5,4,4,4,0,,9,Half Asian,,0,2
100,397,1,18,2,4,2,5,4,3,6,3.714285714,6,5,4,4,5,6,6,5.142857143,4,5,5,1,4,3.8,2,0,,9,Asian/White,,0,2
100,435,1,15,5,3,5,5,6,4,5,4.714285714,6,5,5,6,5,6,6,5.571428571,5,5,6,6,5,5.4,1,0,,9,,,0,2
100,283,1,58,5,5,5,5,4,6,6,5.142857143,6,5,6,5,,6,6,5.666666667,6,5,4,5,5,5,1,0,,8,,,0,2
100,473,1,44,5,5,6,6,6,6,6,5.714285714,6,5,5,5,5,5,5,5.142857143,6,6,6,6,6,6,1,0,,9,,,0,2
100,260,1,53,2,5,5,6,6,5,6,5,6,6,6,6,6,6,6,6,6,6,5,6,6,5.8,1,0,,9,,,0,2
100,371,1,7,5,5,6,6,6,4,5,5.285714286,6,6,5,6,,6,6,5.833333333,6,6,5,5,6,5.6,1,0,,9,,,0,2
100,334,1,57,4,5,5,6,5,5,6,5.142857143,5,4,4,3,4,6,5,4.428571429,5,6,4,5,5,5,1,0,,9,,,0,2
100,199,1,69,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,,9,,,0,2
100,247,1,57,5,5,4,5,4,5,6,4.857142857,5,5,5,5,5,5,6,5.142857143,5,6,5,4,,5,1,0,,9,,,0,2
100,220,1,58,4,5,5,5,5,6,5,5,6,5,5,5,,5,6,5.333333333,5,5,5,5,5,5,1,0,,9,,,0,2
100,259,1,31,5,5,5,5,5,3,5,4.714285714,6,5,5,5,4,5,5,5,5,5,5,5,4,4.8,3,0,,9,,,0,2
100,391,1,57,5,5,5,5,5,4,5,4.857142857,6,6,5,4,5,5,5,5.142857143,4,5,5,5,5,4.8,1,0,,9,,,0,2
100,273,1,28,6,6,6,5,5,5,6,5.571428571,6,6,6,6,6,6,6,6,5,5,5,4,5,4.8,2,0,,9,,,0,2
100,385,1,51,5,5,6,5,5,5,5,5.142857143,5,5,6,6,6,6,6,5.714285714,5,4,5,4,5,4.6,1,0,,9,,,0,2
100,301,1,14,4,5,4,5,4,6,5,4.714285714,6,4,4,5,5,5,5,4.857142857,5,4,4,5,4,4.4,2,0,,9,,,0,2
100,411,1,78,5,5,,4,3,5,6,4.666666667,6,6,5,4,6,5,6,5.428571429,4,5,3,3,5,4,1,0,,9,,,0,2
100,206,1,77,5,4,3,3,3,4,5,3.857142857,5,4,3,4,3,4,4,3.857142857,3,4,3,4,4,3.6,2,0,,9,,,0,2
100,204,1,28,5,5,5,5,6,6,6,5.428571429,6,6,5,5,5,5,6,5.428571429,5,5,5,6,5,5.2,2,0,,9,,,0,2
100,244,1,51,5,5,5,5,4,6,6,5.142857143,6,5,4,6,6,5,5,5.285714286,5,5,5,5,5,5,1,0,,9,,,0,2
100,143,1,20,5,5,5,4,5,5,5,4.857142857,6,5,5,5,5,5,5,5.142857143,5,5,5,5,4,4.8,1,0,,9,,,0,2
100,336,1,7,6,6,6,6,6,6,6,6,6,6,6,6,,6,6,6,6,6,6,6,6,6,1,0,,9,,,1,2
100,597,1,41,6,6,6,6,6,6,6,6,6,5,5,4,5,5,5,5,5,5,3,5,,4.5,1,0,,9,,,1,2
100,434,1,86,6,4,3,5,3,5,6,4.571428571,6,5,6,6,6,6,6,5.857142857,5,3,4,3,4,3.8,1,0,,9,,South Asian,1,2
100,650,1,65,4,5,5,6,6,5,5,5.142857143,6,5,6,6,4,5,6,5.428571429,5,5,4,4,5,4.6,1,0,,9,,,0,1
100,414,1,21,4,1,3,2,2,4,5,3,6,5,5,6,,5,6,5.5,3,3,4,4,4,3.6,1,0,,9,,,0,2
100,380,1,38,4,4,5,5,6,4,3,4.428571429,5,4,3,4,2,,4,3.666666667,4,3,,2,3,3,1,0,,9,,,0,1
100,252,1,40,5,6,5,5,4,5,5,5,6,5,5,5,5,5,5,5.142857143,5,5,5,5,5,5,1,0,,9,,,0,1
100,281,1,16,5,5,5,5,6,5,6,5.285714286,6,6,5,6,6,5,5,5.571428571,5,5,5,5,5,5,1,0,,9,,,0,2
100,199,1,35,5,4,5,5,5,6,6,5.142857143,6,6,6,6,6,6,6,6,6,6,5,5,5,5.4,3,0,,9,,,0,2
100,246,1,77,4,5,4,4,5,5,6,4.714285714,6,5,5,6,,5,5,5.333333333,4,6,5,5,4,4.8,2,0,,9,,,0,2
100,455,1,79,5,5,6,5,5,6,6,5.428571429,6,6,5,5,6,6,6,5.714285714,6,5,5,6,6,5.6,2,0,,9,,,0,2
100,470,1,41,5,5,5,5,6,5,6,5.285714286,6,6,6,6,6,6,6,6,4,4,5,5,4,4.4,2,0,,9,,,0,2
100,347,1,84,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5.142857143,5,5,5,5,5,5,1,0,,9,,,0,2
100,322,1,81,6,4,6,6,5,4,6,5.285714286,6,6,6,5,5,5,6,5.571428571,6,6,5,5,5,5.4,2,0,,9,,,0,2
100,140,1,67,5,5,4,5,4,6,6,5,6,6,5,6,6,5,5,5.571428571,5,6,5,5,5,5.2,1,0,,9,,,0,2
100,269,1,42,5,5,4,5,5,4,4,4.571428571,5,5,5,5,5,5,5,5,4,6,5,5,5,5,2,0,,9,,,0,2
100,392,1,6,4,5,1,5,4,1,4,3.428571429,5,,,,5,3,4,4.25,2,6,6,2,6,4.4,4,0,,9,,,0,2
100,271,1,14,5,5,4,5,4,5,6,4.857142857,6,6,6,5,5,6,6,5.714285714,5,4,3,5,4,4.2,2,0,,9,,,0,2
100,348,1,13,6,6,5,6,6,6,6,5.857142857,6,5,4,5,6,5,6,5.285714286,5,6,5,6,4,5.2,4,0,,5,,Painfully white,0,2
100,326,1,86,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,0,,9,,,0,1
100,2628,1,31,5,5,6,5,6,5,5,5.285714286,5,6,4,5,6,6,5,5.285714286,5,6,6,6,6,5.8,1,0,,9,,,0,2
100,231,1,69,6,5,5,6,5,5,6,5.428571429,6,6,6,6,6,5,6,5.857142857,6,6,5,6,6,5.8,1,0,,9,,,0,2
100,365,1,14,3,4,5,5,5,6,6,4.857142857,6,6,6,6,6,6,6,6,5,6,6,6,6,5.8,2,0,,9,,,0,1
100,341,1,41,5,5,6,5,6,6,5,5.428571429,6,6,5,5,5,5,6,5.428571429,6,6,5,5,6,5.6,1,0,,9,,,0,2
100,245,1,21,6,6,6,6,5,6,5,5.714285714,6,6,6,6,6,6,6,6,5,6,5,6,6,5.6,1,0,,9,,,0,2
100,161,1,6,5,5,6,6,6,4,5,5.285714286,6,6,6,6,6,6,6,6,6,6,5,5,6,5.6,4,0,,9,,,0,1
100,264,1,36,5,6,4,6,2,6,6,5,6,6,6,6,6,6,6,6,5,6,6,6,5,5.6,2,0,,9,,,0,2
100,329,1,49,5,6,6,5,4,5,5,5.142857143,6,5,6,6,,6,6,5.833333333,6,5,5,5,6,5.4,1,0,,9,,,0,2
100,320,1,66,6,6,6,5,6,6,6,5.857142857,6,6,5,6,6,6,6,5.857142857,6,5,5,5,6,5.4,4,0,,9,,,0,2
100,273,1,16,4,3,5,4,5,3,5,4.142857143,,4,6,5,4,5,5,4.833333333,6,,5,6,4,5.25,1,0,,9,,,0,1
100,461,1,21,3,4,4,5,5,4,5,4.285714286,6,5,4,4,,6,5,5,5,6,5,5,5,5.2,1,0,,9,,,0,2
100,173,1,10,5,5,6,6,5,6,6,5.571428571,6,5,5,5,5,4,5,5,6,5,5,5,5,5.2,2,0,,9,,,0,2
100,188,1,25,5,4,5,4,3,5,5,4.428571429,6,5,5,5,5,5,5,5.142857143,5,6,5,5,5,5.2,3,0,,9,,,0,2
100,249,1,22,6,5,5,6,5,5,5,5.285714286,6,5,5,5,5,5,6,5.285714286,5,6,5,5,5,5.2,1,0,,9,,,0,2
100,153,1,61,4,6,6,6,6,6,6,5.714285714,6,5,6,6,6,6,6,5.857142857,6,6,5,5,4,5.2,1,0,,9,,,0,2
100,295,1,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,5.2,1,0,,9,,,0,2
100,256,1,69,4,5,6,5,6,6,6,5.428571429,5,5,5,6,4,5,5,5,5,5,5,5,5,5,1,0,,9,,,0,1
100,283,1,70,5,4,5,6,4,,4,4.666666667,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,0,,9,,,0,2
100,554,1,47,5,2,5,5,4,5,5,4.428571429,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,,9,,,0,2
100,481,1,78,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,,9,,,0,1
100,193,1,69,4,5,5,5,5,6,6,5.142857143,6,5,5,5,5,5,5,5.142857143,5,5,5,5,5,5,1,0,,9,,,0,2
100,326,1,77,6,4,4,6,6,3,6,5,6,6,6,5,5,5,6,5.571428571,5,6,5,4,5,5,2,0,,9,,,0,2
100,384,1,47,4,4,6,5,6,5,5,5,6,6,5,6,6,5,6,5.714285714,6,5,4,5,5,5,1,0,,9,,,0,2
100,305,1,68,4,6,5,5,6,6,6,5.428571429,6,6,6,6,6,6,6,6,4,6,5,5,5,5,4,0,,9,,,0,2
100,847,1,60,6,5,5,5,4,4,3,4.571428571,5,,5,,5,,4,4.75,5,5,4,5,5,4.8,3,0,,9,,,0,2
100,410,1,30,5,5,4,5,5,4,5,4.714285714,5,5,5,6,3,5,5,4.857142857,6,4,5,3,6,4.8,4,0,,9,,,0,2
100,71874,1,61,4,6,4,5,4,4,5,4.571428571,5,5,5,5,5,5,5,5,5,5,4,5,5,4.8,1,0,,9,,,0,1
100,291,1,37,6,5,6,6,5,4,6,5.428571429,6,6,6,6,6,6,6,6,5,5,5,4,5,4.8,1,0,,9,,,0,2
100,1855,1,47,5,5,4,5,4,4,4,4.428571429,5,4,6,5,5,5,5,5,5,6,4,,4,4.75,1,0,,9,,,0,2
100,421,1,59,5,6,5,5,5,4,6,5.142857143,5,6,5,6,5,6,5,5.428571429,4,5,,5,5,4.75,1,0,,9,,,0,1
100,316,1,21,5,5,5,5,5,5,5,5,6,5,5,5,,5,6,5.333333333,5,4,4,5,5,4.6,1,0,,9,,,0,2
100,377,1,83,5,5,5,5,4,5,5,4.857142857,6,5,5,6,5,6,6,5.571428571,5,4,4,5,5,4.6,1,0,,9,,,0,1
100,467,1,36,6,6,6,5,6,4,5,5.428571429,5,5,5,6,5,4,5,5,4,5,4,5,4,4.4,3,0,,9,,,0,2
100,496,1,54,2,6,5,4,4,5,6,4.571428571,5,5,5,5,5,5,5,5,5,4,5,3,4,4.2,3,0,,9,,,1,2
100,359,1,47,2,5,4,4,4,6,5,4.285714286,3,4,4,3,4,5,4,3.857142857,4,4,3,5,,4,2,0,,9,,,0,2
100,299,1,80,4,3,3,5,5,4,5,4.142857143,6,5,5,5,5,4,5,5,5,3,3,4,5,4,3,0,,9,,,0,2
100,347,1,61,5,5,5,5,,4,5,4.833333333,6,6,5,5,5,4,5,5.142857143,3,5,5,3,4,4,2,0,,9,,,0,2
100,265,1,14,4,5,5,5,5,6,6,5.142857143,6,6,5,5,4,5,6,5.285714286,4,3,3,4,6,4,2,0,,9,,,0,2
100,359,1,50,5,4,4,5,5,4,4,4.428571429,5,3,2,2,2,2,3,2.714285714,4,2,4,4,4,3.6,1,0,,9,,,0,2
100,240,1,67,5,5,4,2,2,5,6,4.142857143,6,5,5,5,5,5,6,5.285714286,3,5,2,3,4,3.4,2,0,,9,,,0,2
100,338,1,7,4,6,5,5,4,6,6,5.142857143,6,5,5,5,,6,6,5.5,5,4,4,5,5,4.6,1,0,,9,,,0,2
100,400,1,6,4,5,4,6,5,4,5,4.714285714,5,5,5,5,5,5,5,5,5,6,4,4,5,4.8,3,0,,9,,"No one in the Latino world uses the term ""latinx"". it was made up by white people in america to try to be 'inclusive'. please stop using it",0,2
100,272,1,57,5,4,5,6,5,6,5,5.142857143,6,5,5,6,6,6,6,5.714285714,5,6,6,5,5,5.4,4,0,,9,,,0,1
100,280,1,82,5,6,5,5,5,5,6,5.285714286,6,5,4,5,4,5,5,4.857142857,3,3,4,5,5,4,1,0,,5,white,,0,2
100,317,1,43,6,4,6,6,6,5,6,5.571428571,6,6,5,5,5,5,6,5.428571429,6,6,6,6,6,6,1,0,,,,,0,2
100,339,1,21,5,6,5,5,5,5,5,5.142857143,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,,,,,0,2
100,382,1,18,6,5,6,6,5,5,6,5.571428571,6,5,6,6,6,5,6,5.714285714,6,6,6,6,5,5.8,2,0,,,,,0,
100,3222,1,13,6,6,6,5,5,6,5,5.571428571,6,6,6,6,6,6,6,6,5,5,6,6,6,5.6,1,0,,,,,0,2
100,364,1,42,5,5,5,6,6,6,6,5.571428571,6,5,5,5,5,5,6,5.285714286,6,6,5,5,5,5.4,1,0,,,,,0,1
100,420,1,7,4,5,5,5,5,6,6,5.142857143,5,5,,6,,6,6,5.6,5,4,6,,6,5.25,1,0,,,,,0,2
100,673,1,18,5,5,5,4,4,3,5,4.428571429,5,5,4,5,4,5,6,4.857142857,5,5,5,5,5,5,2,0,,,,,,
100,166,1,59,4,4,5,5,5,5,5,4.714285714,6,5,4,5,5,5,5,5,5,5,5,5,5,5,1,0,,,,,1,1
100,505,1,38,6,6,5,6,6,6,6,5.857142857,6,6,5,5,5,6,6,5.571428571,5,5,5,5,5,5,3,0,,,,,0,2
100,374,1,61,5,5,6,5,4,6,6,5.285714286,6,6,6,6,6,6,6,6,5,6,4,5,4,4.8,1,0,,,,,0,1
100,266,1,39,5,5,5,5,5,4,4,4.714285714,5,5,5,5,5,5,5,5,5,5,4,5,4,4.6,,0,,,,,,
100,322,1,55,5,5,5,5,5,5,5,5,6,5,5,5,5,4,5,5,5,4,4,5,5,4.6,1,0,,,,,,
100,289,1,51,5,6,5,6,4,6,6,5.428571429,6,6,6,6,6,6,6,6,5,4,4,5,5,4.6,1,0,,,,,0,2
100,102,1,60,5,4,6,6,5,5,5,5.142857143,6,6,6,6,6,6,6,6,5,6,5,4,1,4.2,3,0,,,,,0,
100,478,1,32,6,5,4,5,4,5,5,4.857142857,6,5,5,5,5,5,5,5.142857143,4,3,4,5,4,4,2,0,,,,,,
100,625,1,32,5,3,5,5,4,3,5,4.285714286,6,5,5,5,4,4,5,4.857142857,4,6,4,4,6,4.8,2,1,,1,,,0,2
100,237,1,79,5,4,5,6,5,4,4,4.714285714,6,5,4,5,5,5,5,5,6,6,6,6,6,6,4,1,,2,,,1,2
100,170,1,43,5,5,5,5,5,5,5,5,6,5,5,6,5,5,6,5.428571429,6,6,6,6,6,6,1,1,,2,,,0,2
100,178,1,19,5,4,4,4,5,4,5,4.428571429,6,6,4,6,6,6,6,5.714285714,6,6,6,6,6,6,2,1,,2,,,0,2
100,193,1,80,5,4,5,5,5,4,5,4.714285714,6,6,6,6,5,6,6,5.857142857,6,6,6,6,6,6,4,1,,2,,,0,1
100,243,1,64,6,6,5,5,6,6,6,5.714285714,6,5,6,6,6,6,6,5.857142857,6,6,,6,6,6,2,1,,2,,,1,2
100,242,1,69,6,4,5,6,5,6,6,5.428571429,6,6,6,6,,6,6,6,6,6,6,6,6,6,1,1,,2,,,0,1
100,10836,1,13,4,5,4,6,6,6,6,5.285714286,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,2,,,0,2
100,349,1,42,6,5,5,6,5,5,6,5.428571429,6,6,6,6,,6,6,6,6,6,6,,,6,1,1,,2,,,0,2
100,205,1,58,5,4,6,6,6,6,6,5.571428571,6,6,6,6,,6,6,6,6,6,,6,6,6,1,1,,2,,,0,2
100,163,1,44,5,4,5,6,6,6,6,5.428571429,6,6,6,6,,6,6,6,6,6,6,6,6,6,3,1,,2,,,0,2
100,244,1,44,5,5,6,6,6,6,6,5.714285714,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,2,,,0,2
100,173,1,17,5,4,5,6,5,5,6,5.142857143,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,1,,2,,,1,2
100,3006,1,44,5,6,5,6,6,6,6,5.714285714,6,6,6,6,,6,6,6,6,6,6,6,6,6,1,1,,2,,,0,2
100,416,1,21,6,5,6,6,6,5,6,5.714285714,6,6,6,6,,6,6,6,6,6,6,6,,6,1,1,,2,,,0,1
100,173,1,58,5,4,5,6,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,2,,,0,2
100,195,1,33,5,4,5,4,4,2,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,,2,,,0,2
100,173,1,18,5,6,6,5,5,6,6,5.571428571,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,,2,,,0,2
100,186,1,35,6,5,6,6,6,6,6,5.857142857,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,1,,2,,,0,2
100,685,1,60,6,4,5,5,5,5,6,5.142857143,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,1,,2,,,0,2
100,525,1,32,5,5,5,5,5,4,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,,2,,,0,1
100,278,1,79,6,5,5,6,6,4,6,5.428571429,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,1,,2,,,0,2
100,133,1,41,4,6,6,6,6,6,6,5.714285714,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,1,,2,,,0,1
100,455,1,39,6,6,6,5,6,6,6,5.857142857,6,6,6,6,,6,6,6,6,6,6,6,6,6,1,1,,2,,,0,2
100,336,1,43,5,5,6,6,6,5,6,5.571428571,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,2,,,0,2
100,254,1,57,6,5,6,6,6,4,5,5.428571429,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,2,,,0,1
100,198,1,31,5,5,6,6,6,6,6,5.714285714,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,,2,,,0,2
100,130,1,10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,,2,,,0,2
100,146,1,55,3,3,5,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,2,,,0,2
100,153,1,50,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,2,,,0,2
100,400,1,50,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,2,,,0,1
100,272,1,22,6,6,6,6,6,6,6,6,6,6,6,6,,6,6,6,6,6,6,6,6,6,1,1,,2,,,0,1
100,167,1,56,5,4,5,6,6,6,6,5.428571429,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,2,,,0,2
100,185,1,15,6,4,5,6,6,6,6,5.571428571,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,2,,,0,2
100,271,1,15,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,2,,,0,2
100,198,1,22,5,5,5,6,6,6,6,5.571428571,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,2,,,0,2
100,157,1,8,6,5,5,6,4,6,6,5.428571429,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,,2,,,0,2
100,341,1,85,6,3,6,6,6,4,5,5.142857143,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,2,,,0,2
100,179,1,53,5,6,6,6,6,6,6,5.857142857,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,1,,2,,,0,2
100,412,1,53,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,2,,,1,2
100,463,1,53,5,6,5,6,6,6,6,5.714285714,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,2,,,0,2
100,1900,1,34,6,6,5,6,6,6,6,5.857142857,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,1,,2,,,0,1
100,6114,1,23,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,2,,,0,2
100,314,1,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,2,,,1,2
100,167,1,86,6,5,6,6,6,6,6,5.857142857,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,,2,,,0,2
100,435,1,9,5,5,6,6,5,5,6,5.428571429,5,6,6,5,6,5,6,5.571428571,6,6,5,6,6,5.8,1,1,,2,,,0,1
100,307,1,44,5,5,5,6,5,5,5,5.142857143,6,5,6,6,5,6,6,5.714285714,6,6,6,5,6,5.8,1,1,,2,,,0,2
100,268,1,57,5,4,6,6,6,5,5,5.285714286,6,6,6,5,6,6,6,5.857142857,6,6,6,6,5,5.8,1,1,,2,,,0,2
100,2316,1,37,5,5,5,6,5,6,6,5.428571429,6,5,6,6,6,6,6,5.857142857,6,6,5,6,6,5.8,2,1,,2,,,1,1
100,297,1,65,5,4,4,6,6,5,5,5,6,6,6,6,5,6,6,5.857142857,6,6,5,6,6,5.8,1,1,,2,,,0,1
100,343,1,49,5,4,5,6,6,4,5,5,6,6,6,6,6,6,6,6,6,6,6,5,6,5.8,1,1,,2,,,0,2
100,288,1,58,5,4,5,6,5,6,6,5.285714286,6,6,6,6,6,6,6,6,6,6,6,5,6,5.8,1,1,,2,,,0,2
100,280,1,6,5,4,5,4,5,4,6,4.714285714,6,6,6,6,6,6,6,6,6,6,5,6,6,5.8,5,1,,2,,,0,2
100,416,1,17,5,6,6,5,6,6,6,5.714285714,6,6,6,6,6,6,6,6,6,6,6,5,6,5.8,3,1,,2,,,0,2
100,272,1,35,6,5,6,5,6,6,6,5.714285714,6,6,6,6,6,6,6,6,6,6,6,5,6,5.8,1,1,,2,,,0,2
100,750,1,74,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,5.8,2,1,,2,,,0,2
100,454,1,79,6,5,6,6,6,6,6,5.857142857,6,6,6,6,6,6,6,6,6,6,6,5,6,5.8,4,1,,2,,,0,2
100,125,1,43,6,4,6,6,6,5,6,5.571428571,6,6,6,6,6,6,6,6,6,6,5,6,6,5.8,1,1,,2,,,0,2
100,409,1,56,6,6,6,6,6,5,5,5.714285714,6,6,6,6,6,6,6,6,5,6,6,6,6,5.8,1,1,,2,,,0,2
100,176,1,53,5,6,6,6,6,6,6,5.857142857,6,6,6,6,6,6,6,6,6,6,5,6,6,5.8,1,1,,2,,,0,2
100,250,1,1,5,5,6,6,6,5,5,5.428571429,6,6,6,6,6,6,6,6,6,6,6,5,6,5.8,1,1,,2,,,0,2
100,387,1,86,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,5.8,1,1,,2,,,0,2
100,215,1,86,5,6,6,5,5,6,6,5.571428571,6,6,6,6,6,6,6,6,6,6,6,6,5,5.8,1,1,,2,,,0,2
100,518,1,11,6,6,5,6,5,6,6,5.714285714,6,6,6,6,,6,6,6,6,5,6,6,6,5.8,1,1,,2,,,0,2
100,693,1,11,5,5,6,5,6,6,6,5.571428571,6,6,6,6,,6,6,6,6,6,6,5,6,5.8,1,1,,2,,,0,2
100,259,1,12,5,5,5,6,6,5,5,5.285714286,6,6,6,6,6,6,6,6,5,6,6,6,6,5.8,1,1,,2,,,0,2
100,309,1,32,5,4,4,5,4,,4,4.333333333,6,6,6,4,6,6,6,5.714285714,6,6,,5,6,5.75,2,1,,2,,,0,2
100,465,1,41,6,5,5,5,5,6,4,5.142857143,4,5,4,4,5,5,5,4.571428571,5,6,6,5,6,5.6,1,1,,2,,,0,2
100,172,1,12,3,5,5,5,5,4,4,4.428571429,5,4,5,4,5,5,6,4.857142857,5,6,6,5,6,5.6,1,1,,2,,,0,2
100,248,1,80,4,5,5,6,,3,4,4.5,6,6,5,5,2,5,6,5,5,6,6,5,6,5.6,4,1,,2,,,0,2
100,370,1,46,5,3,5,5,5,5,5,4.714285714,5,4,6,6,5,5,5,5.142857143,6,6,6,6,4,5.6,1,1,,2,,,0,1
100,287,1,15,5,5,5,5,6,6,6,5.428571429,6,5,5,5,5,6,5,5.285714286,6,6,5,5,6,5.6,1,1,,2,,,0,
